,id,fecha,hora,valor,estacion_id,estacion_nombre
388,107PP15012106,2015-01-21,6,1.4,107,Oblatos
389,107PP15012107,2015-01-21,7,0.0,107,Oblatos
390,107PP15012108,2015-01-21,8,0.0,107,Oblatos
391,107PP15012109,2015-01-21,9,0.7,107,Oblatos
392,107PP15012110,2015-01-21,10,0.0,107,Oblatos
393,107PP15012111,2015-01-21,11,0.0,107,Oblatos
394,107PP15012112,2015-01-21,12,0.0,107,Oblatos
395,107PP15012113,2015-01-21,13,2.1,107,Oblatos
396,107PP15012114,2015-01-21,14,0.0,107,Oblatos
397,107PP15012115,2015-01-21,15,5.6,107,Oblatos
398,107PP15012116,2015-01-21,16,0.0,107,Oblatos
399,107PP15012117,2015-01-21,17,1.4,107,Oblatos
400,107PP15012118,2015-01-21,18,6.3,107,Oblatos
401,107PP15012119,2015-01-21,19,0.7,107,Oblatos
402,107PP15012120,2015-01-21,20,7.0,107,Oblatos
403,107PP15012121,2015-01-21,21,0.7,107,Oblatos
404,107PP15012122,2015-01-21,22,4.2,107,Oblatos
405,107PP15012123,2015-01-21,23,0.0,107,Oblatos
406,107PP15012200,2015-01-22,0,2.1,107,Oblatos
407,107PP15012201,2015-01-22,1,0.7,107,Oblatos
408,107PP15012202,2015-01-22,2,0.0,107,Oblatos
409,107PP15012203,2015-01-22,3,0.0,107,Oblatos
410,107PP15012204,2015-01-22,4,0.0,107,Oblatos
411,107PP15012205,2015-01-22,5,0.0,107,Oblatos
412,107PP15012206,2015-01-22,6,1.4,107,Oblatos
413,107PP15012207,2015-01-22,7,0.0,107,Oblatos
414,107PP15012208,2015-01-22,8,0.0,107,Oblatos
415,107PP15012209,2015-01-22,9,0.0,107,Oblatos
416,107PP15012210,2015-01-22,10,0.0,107,Oblatos
417,107PP15012211,2015-01-22,11,0.0,107,Oblatos
418,107PP15012212,2015-01-22,12,0.0,107,Oblatos
419,107PP15012213,2015-01-22,13,11.2,107,Oblatos
420,107PP15012214,2015-01-22,14,3.5,107,Oblatos
421,107PP15012215,2015-01-22,15,0.0,107,Oblatos
422,107PP15012216,2015-01-22,16,0.0,107,Oblatos
423,107PP15012217,2015-01-22,17,5.6,107,Oblatos
424,107PP15012218,2015-01-22,18,3.5,107,Oblatos
425,107PP15012219,2015-01-22,19,0.0,107,Oblatos
426,107PP15012220,2015-01-22,20,2.1,107,Oblatos
427,107PP15012221,2015-01-22,21,0.0,107,Oblatos
428,107PP15012222,2015-01-22,22,0.0,107,Oblatos
429,107PP15012223,2015-01-22,23,0.7,107,Oblatos
430,107PP15012300,2015-01-23,0,0.0,107,Oblatos
